id,utc-date,utc-time,parameter,location,value,unit,city,averagingperiod,apunit,latitude,longitude 1,country,mobile
233,20070104,070000,pm10,NMT - Nima,1053.97,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
234,20070106,065500,pm25,NMT - Nima,875.74,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
235,20070106,065500,pm10,NMT - Nima,1255.81,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
236,20070106,064500,pm25,NMA - Nima,783.49,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
237,20070106,064500,pm10,NMA - Nima,1178.22,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
238,20070108,072100,pm25,NMA - Nima,297.56,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
239,20070108,072100,pm10,NMA - Nima,559.48,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
240,20070108,064100,pm25,NMT - Nima,324.29,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
241,20070108,064100,pm10,NMT - Nima,589.78,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
242,20070110,064500,pm25,JTA - Jamestown,430.13,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
243,20070110,064500,pm10,JTA - Jamestown,662.36,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
244,20070110,060500,pm25,NMT - Nima,371.78,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
245,20070110,060500,pm10,NMT - Nima,670.71,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
246,20070110,072000,pm25,JTC - Jamestown,411.68,µg/m³,Accra,42.0,hours,5.5349193,-0.2124056,GH,false
247,20070110,072000,pm10,JTC - Jamestown,715.09,µg/m³,Accra,42.0,hours,5.5349193,-0.2124056,GH,false
248,20070110,063800,pm25,NMA - Nima,439.15,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
249,20070110,063800,pm10,NMA - Nima,625.64,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
250,20070110,073500,pm25,JTT - Jamestown,388.38,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
251,20070110,073500,pm10,JTT - Jamestown,708.81,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
252,20070112,063900,pm25,NMT - Nima,256.17,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
253,20070112,063900,pm10,NMT - Nima,588.72,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
254,20070112,070300,pm25,NMA - Nima,352.52,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
255,20070112,070300,pm10,NMA - Nima,566.73,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
256,20070112,063000,pm25,JTA - Jamestown,370.59,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
257,20070112,063000,pm10,JTA - Jamestown,560.12,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
258,20070112,073000,pm25,JTC - Jamestown,392.52,µg/m³,Accra,29.0,hours,5.5349193,-0.2124056,GH,false
259,20070112,073000,pm10,JTC - Jamestown,637.44,µg/m³,Accra,29.0,hours,5.5349193,-0.2124056,GH,false
260,20070112,070000,pm25,JTT - Jamestown,354.78,µg/m³,Accra,47.0,hours,5.5334554,-0.2129917,GH,false
261,20070112,070000,pm10,JTT - Jamestown,557.26,µg/m³,Accra,47.0,hours,5.5334554,-0.2129917,GH,false
262,20070114,064000,pm25,JTA - Jamestown,404.86,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
263,20070114,064000,pm10,JTA - Jamestown,616.02,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
264,20070114,065700,pm25,NMT - Nima,412.09,µg/m³,Accra,44.0,hours,5.58165,-0.19898,GH,false
265,20070114,065700,pm10,NMT - Nima,627.86,µg/m³,Accra,44.0,hours,5.58165,-0.19898,GH,false
266,20070114,073000,pm25,JTT - Jamestown,393.86,µg/m³,Accra,38.0,hours,5.5334554,-0.2129917,GH,false
267,20070114,074500,pm25,NMA - Nima,365.88,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
268,20070114,073000,pm10,JTT - Jamestown,635.88,µg/m³,Accra,38.0,hours,5.5334554,-0.2129917,GH,false
269,20070114,074500,pm10,NMA - Nima,578.19,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
270,20070114,070500,pm25,JTC - Jamestown,427.93,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
271,20070114,070500,pm10,JTC - Jamestown,673.49,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
272,20070116,063500,pm25,JTA - Jamestown,381.35,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
273,20070116,063500,pm10,JTA - Jamestown,776.76,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
274,20070116,072600,pm25,JTC - Jamestown,564.11,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
275,20070116,061300,pm25,NMT - Nima,1292.02,µg/m³,Accra,45.0,hours,5.58165,-0.19898,GH,false
276,20070116,072600,pm10,JTC - Jamestown,805.09,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
277,20070116,061300,pm10,NMT - Nima,519.04,µg/m³,Accra,45.0,hours,5.58165,-0.19898,GH,false
278,20070116,065800,pm25,JTT - Jamestown,555.05,µg/m³,Accra,47.0,hours,5.5334554,-0.2129917,GH,false
279,20070116,065800,pm10,JTT - Jamestown,821.77,µg/m³,Accra,47.0,hours,5.5334554,-0.2129917,GH,false
280,20070116,064500,pm25,NMA - Nima,540.1,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
281,20070116,064500,pm10,NMA - Nima,752.06,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
282,20070118,065500,pm25,NMT - Nima,357.01,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
283,20070118,065500,pm10,NMT - Nima,566.13,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
284,20070118,070500,pm25,JTA - Jamestown,376.69,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
285,20070118,070500,pm10,JTA - Jamestown,599.84,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
286,20070118,073500,pm25,NMA - Nima,386.48,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
287,20070118,073500,pm10,NMA - Nima,559.29,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
288,20070118,072500,pm25,JTT - Jamestown,567.23,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
289,20070118,072500,pm10,JTT - Jamestown,651.78,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
290,20070118,074500,pm25,JTC - Jamestown,346.82,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
291,20070118,074500,pm10,JTC - Jamestown,646.33,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
292,20070120,065100,pm25,NMT - Nima,523.38,µg/m³,Accra,39.0,hours,5.58165,-0.19898,GH,false
293,20070120,065100,pm10,NMT - Nima,652.38,µg/m³,Accra,39.0,hours,5.58165,-0.19898,GH,false
294,20070120,073200,pm25,NMA - Nima,388.29,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
295,20070120,073200,pm10,NMA - Nima,660.52,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
296,20070122,064900,pm25,NMT - Nima,342.51,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
297,20070122,064900,pm10,NMT - Nima,654.18,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
298,20070122,071100,pm25,NMA - Nima,390.57,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
299,20070122,071100,pm10,NMA - Nima,643.37,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
300,20070124,120000,pm25,NMA - Nima,222.77,µg/m³,Accra,37.0,hours,5.58389,-0.19968,GH,false
301,20070124,120000,pm10,NMA - Nima,357.57,µg/m³,Accra,37.0,hours,5.58389,-0.19968,GH,false
302,20070124,065200,pm25,NMT - Nima,221.47,µg/m³,Accra,43.0,hours,5.58165,-0.19898,GH,false
303,20070124,065200,pm10,NMT - Nima,366.29,µg/m³,Accra,43.0,hours,5.58165,-0.19898,GH,false
304,20070126,064500,pm25,NMT - Nima,137.86,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
305,20070126,064500,pm10,NMT - Nima,242.58,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
306,20070126,072300,pm25,NMA - Nima,122.56,µg/m³,Accra,43.0,hours,5.58389,-0.19968,GH,false
307,20070126,072300,pm10,NMA - Nima,210.93,µg/m³,Accra,43.0,hours,5.58389,-0.19968,GH,false
308,20070128,064500,pm25,NMT - Nima,105.19,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
309,20070128,064500,pm10,NMT - Nima,197.23,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
310,20070128,070300,pm25,NMA - Nima,99.98,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
311,20070128,070300,pm10,NMA - Nima,170.13,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
312,20070130,071000,pm25,NMT - Nima,114.29,µg/m³,Accra,23.0,hours,5.58165,-0.19898,GH,false
313,20070130,071000,pm10,NMT - Nima,207.24,µg/m³,Accra,23.0,hours,5.58165,-0.19898,GH,false
314,20070130,074600,pm25,NMA - Nima,88.45,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
315,20070130,074600,pm10,NMA - Nima,152.79,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
316,20070201,063500,pm25,NMT - Nima,56.17,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
317,20070201,063500,pm10,NMT - Nima,131.45,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
318,20070201,070400,pm25,NMA - Nima,53.54,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
319,20070201,070400,pm10,NMA - Nima,98.39,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
320,20070203,064000,pm25,NMT - Nima,66.58,µg/m³,Accra,38.0,hours,5.58165,-0.19898,GH,false
321,20070203,064000,pm10,NMT - Nima,128.79,µg/m³,Accra,38.0,hours,5.58165,-0.19898,GH,false
322,20070203,071700,pm25,NMA - Nima,53.31,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
323,20070203,071700,pm10,NMA - Nima,98.35,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
324,20070205,063400,pm25,JTA - Jamestown,70.52,µg/m³,Accra,47.0,hours,5.540114,-0.2103972,GH,false
325,20070205,063700,pm25,NMT - Nima,70.26,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
326,20070205,063400,pm10,JTA - Jamestown,116.25,µg/m³,Accra,47.0,hours,5.540114,-0.2103972,GH,false
327,20070205,063700,pm10,NMT - Nima,135.7,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
328,20070205,070300,pm25,JTC - Jamestown,68.53,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
329,20070205,070300,pm10,JTC - Jamestown,135.14,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
330,20070205,070800,pm25,NMA - Nima,61.04,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
331,20070205,070800,pm10,NMA - Nima,110.56,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
332,20070205,072000,pm25,JTT - Jamestown,66.72,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
333,20070205,072000,pm10,JTT - Jamestown,122.72,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
334,20070207,064800,pm25,JTA - Jamestown,49.65,µg/m³,Accra,46.0,hours,5.540114,-0.2103972,GH,false
335,20070207,064800,pm10,JTA - Jamestown,81.71,µg/m³,Accra,46.0,hours,5.540114,-0.2103972,GH,false
336,20070207,064800,pm25,NMT - Nima,45.79,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
337,20070207,064800,pm10,NMT - Nima,87.18,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
338,20070207,071100,pm25,JTC - Jamestown,44.34,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
339,20070207,071100,pm10,JTC - Jamestown,88.6,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
340,20070207,071900,pm25,NMA - Nima,36.89,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
341,20070207,071900,pm10,NMA - Nima,66.58,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
342,20070207,072400,pm25,JTT - Jamestown,42.28,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
343,20070207,072400,pm10,JTT - Jamestown,85.82,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
344,20070209,064500,pm25,JTA - Jamestown,50.04,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
345,20070209,064500,pm10,JTA - Jamestown,89.4,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
346,20070209,063700,pm25,NMT - Nima,46.56,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
347,20070209,063700,pm10,NMT - Nima,89.84,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
348,20070209,070000,pm25,JTC - Jamestown,51.77,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
349,20070209,070000,pm10,JTC - Jamestown,99.32,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
350,20070209,070000,pm25,NMA - Nima,40.33,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
351,20070209,070000,pm10,NMA - Nima,69.99,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
352,20070209,071000,pm25,JTT - Jamestown,48.11,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
353,20070209,071000,pm10,JTT - Jamestown,102.68,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
354,20070211,063700,pm25,NMT - Nima,50.56,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
355,20070211,063700,pm10,NMT - Nima,96.75,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
356,20070211,070200,pm25,NMA - Nima,29.3,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
357,20070211,070200,pm10,NMA - Nima,76.78,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
358,20070213,063800,pm25,NMT - Nima,41.18,µg/m³,Accra,43.0,hours,5.58165,-0.19898,GH,false
359,20070213,063800,pm10,NMT - Nima,75.19,µg/m³,Accra,43.0,hours,5.58165,-0.19898,GH,false
360,20070213,065900,pm25,NMA - Nima,32.02,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
361,20070213,065900,pm10,NMA - Nima,58.15,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
362,20070215,062200,pm25,NMT - Nima,40.52,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
363,20070215,062200,pm10,NMT - Nima,96.36,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
364,20070215,065600,pm25,NMA - Nima,39.38,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
365,20070215,065600,pm10,NMA - Nima,73.18,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
366,20070217,060400,pm25,NMT - Nima,63.59,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
367,20070217,060400,pm10,NMT - Nima,128.43,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
368,20070217,073800,pm25,ADEPA - Asylum Down,52.51,µg/m³,Accra,48.0,hours,5.567833,-0.2040278,GH,false
369,20070217,073800,pm10,ADEPA - Asylum Down,105.2,µg/m³,Accra,48.0,hours,5.567833,-0.2040278,GH,false
370,20070217,062900,pm25,NMA - Nima,56.23,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
371,20070217,062900,pm10,NMA - Nima,107.96,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
372,20070217,080000,pm25,ADA - Asylum Down,57.12,µg/m³,Accra,49.0,hours,5.566722,-0.2077778,GH,false
373,20070217,080000,pm10,ADA - Asylum Down,116.39,µg/m³,Accra,49.0,hours,5.566722,-0.2077778,GH,false
374,20070217,060500,pm25,ADT - Asylum Down,68.65,µg/m³,Accra,45.0,hours,5.570722,-0.2120555,GH,false
375,20070217,060500,pm10,ADT - Asylum Down,149.39,µg/m³,Accra,45.0,hours,5.570722,-0.2120555,GH,false
376,20070219,060700,pm25,NMT - Nima,69.79,µg/m³,Accra,20.0,hours,5.58165,-0.19898,GH,false
377,20070219,060700,pm10,NMT - Nima,142.81,µg/m³,Accra,20.0,hours,5.58165,-0.19898,GH,false
378,20070219,060600,pm25,ADT - Asylum Down,46.68,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
379,20070219,060600,pm10,ADT - Asylum Down,122.14,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
380,20070219,063300,pm25,NMA - Nima,39.89,µg/m³,Accra,30.0,hours,5.58389,-0.19968,GH,false
381,20070219,063300,pm10,NMA - Nima,99.84,µg/m³,Accra,30.0,hours,5.58389,-0.19968,GH,false
382,20070219,071400,pm25,ADEPA - Asylum Down,39.96,µg/m³,Accra,46.0,hours,5.567833,-0.2040278,GH,false
383,20070219,071400,pm10,ADEPA - Asylum Down,77.5,µg/m³,Accra,46.0,hours,5.567833,-0.2040278,GH,false
384,20070219,073300,pm25,ADA - Asylum Down,33.04,µg/m³,Accra,47.0,hours,5.566722,-0.2077778,GH,false
385,20070219,073300,pm10,ADA - Asylum Down,80.68,µg/m³,Accra,47.0,hours,5.566722,-0.2077778,GH,false
386,20070221,061500,pm25,ADT - Asylum Down,65.59,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
387,20070221,061500,pm10,ADT - Asylum Down,134.54,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
388,20070221,060900,pm25,NMT - Nima,57.33,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
389,20070221,060900,pm10,NMT - Nima,103.88,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
390,20070221,063500,pm25,NMA - Nima,46.49,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
391,20070221,063500,pm10,NMA - Nima,82.51,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
392,20070221,072900,pm25,ADEPA - Asylum Down,43.09,µg/m³,Accra,41.0,hours,5.567833,-0.2040278,GH,false
393,20070221,072900,pm10,ADEPA - Asylum Down,71.9,µg/m³,Accra,41.0,hours,5.567833,-0.2040278,GH,false
394,20070221,074900,pm25,ADA - Asylum Down,45.88,µg/m³,Accra,48.0,hours,5.566722,-0.2077778,GH,false
395,20070221,074900,pm10,ADA - Asylum Down,81.5,µg/m³,Accra,48.0,hours,5.566722,-0.2077778,GH,false
396,20070223,060700,pm25,NMT - Nima,42.85,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
397,20070223,060700,pm10,NMT - Nima,92.05,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
398,20070223,061200,pm25,ADT - Asylum Down,52.39,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
399,20070223,061200,pm10,ADT - Asylum Down,119.69,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
400,20070223,063000,pm25,NMA - Nima,35.36,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
401,20070223,063000,pm10,NMA - Nima,70.46,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
402,20070223,065800,pm25,ADEPA - Asylum Down,35.82,µg/m³,Accra,48.0,hours,5.567833,-0.2040278,GH,false
403,20070223,065800,pm10,ADEPA - Asylum Down,71.23,µg/m³,Accra,48.0,hours,5.567833,-0.2040278,GH,false
404,20070223,072500,pm25,ADA - Asylum Down,39.74,µg/m³,Accra,48.0,hours,5.566722,-0.2077778,GH,false
405,20070223,072500,pm10,ADA - Asylum Down,79.4,µg/m³,Accra,48.0,hours,5.566722,-0.2077778,GH,false
406,20070225,062000,pm25,NMT - Nima,58.04,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
407,20070225,062000,pm10,NMT - Nima,130.01,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
408,20070225,060100,pm25,ADT - Asylum Down,67.36,µg/m³,Accra,47.0,hours,5.570722,-0.2120555,GH,false
409,20070225,060100,pm10,ADT - Asylum Down,167.75,µg/m³,Accra,47.0,hours,5.570722,-0.2120555,GH,false
410,20070225,064300,pm25,NMA - Nima,51.64,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
411,20070225,064300,pm10,NMA - Nima,111.82,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
412,20070225,073100,pm25,ADEPA - Asylum Down,49.84,µg/m³,Accra,49.0,hours,5.567833,-0.2040278,GH,false
413,20070225,073100,pm10,ADEPA - Asylum Down,111.99,µg/m³,Accra,49.0,hours,5.567833,-0.2040278,GH,false
414,20070225,074600,pm25,ADA - Asylum Down,51.66,µg/m³,Accra,48.0,hours,5.566722,-0.2077778,GH,false
415,20070225,074600,pm10,ADA - Asylum Down,119.99,µg/m³,Accra,48.0,hours,5.566722,-0.2077778,GH,false
416,20070227,061200,pm25,ADT - Asylum Down,54.05,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
417,20070227,061200,pm10,ADT - Asylum Down,145.08,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
418,20070227,060900,pm25,NMT - Nima,51.87,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
419,20070227,060900,pm10,NMT - Nima,125.04,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
420,20070227,064500,pm25,NMA - Nima,42.95,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
421,20070227,064500,pm10,NMA - Nima,104.04,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
422,20070227,080100,pm25,ADEPA - Asylum Down,44.03,µg/m³,Accra,49.0,hours,5.567833,-0.2040278,GH,false
423,20070227,080100,pm10,ADEPA - Asylum Down,112.11,µg/m³,Accra,49.0,hours,5.567833,-0.2040278,GH,false
424,20070227,082600,pm25,ADA - Asylum Down,45.04,µg/m³,Accra,49.0,hours,5.566722,-0.2077778,GH,false
425,20070227,082600,pm10,ADA - Asylum Down,109.31,µg/m³,Accra,49.0,hours,5.566722,-0.2077778,GH,false
426,20070301,060500,pm25,NMT - Nima,55.27,µg/m³,Accra,43.0,hours,5.58165,-0.19898,GH,false
427,20070301,060500,pm10,NMT - Nima,145.48,µg/m³,Accra,43.0,hours,5.58165,-0.19898,GH,false
428,20070301,060200,pm25,ADT - Asylum Down,58.39,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
429,20070301,060200,pm10,ADT - Asylum Down,163.82,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
430,20070301,063000,pm25,NMA - Nima,45.87,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
431,20070301,063000,pm10,NMA - Nima,111.37,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
432,20070301,063800,pm25,ADEPA - Asylum Down,43.18,µg/m³,Accra,47.0,hours,5.567833,-0.2040278,GH,false
433,20070301,063800,pm10,ADEPA - Asylum Down,118.63,µg/m³,Accra,47.0,hours,5.567833,-0.2040278,GH,false
434,20070301,065800,pm25,ADA - Asylum Down,49.03,µg/m³,Accra,46.0,hours,5.566722,-0.2077778,GH,false
435,20070301,065800,pm10,ADA - Asylum Down,47.94,µg/m³,Accra,46.0,hours,5.566722,-0.2077778,GH,false
436,20070303,062200,pm25,ADT - Asylum Down,59.39,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
437,20070303,060300,pm25,NMT - Nima,51.93,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
438,20070303,062200,pm10,ADT - Asylum Down,163.07,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
439,20070303,060300,pm10,NMT - Nima,137.35,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
440,20070303,063000,pm25,NMA - Nima,46.62,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
441,20070303,063000,pm10,NMA - Nima,112.2,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
442,20070303,074500,pm25,ADEPA - Asylum Down,44.49,µg/m³,Accra,50.0,hours,5.567833,-0.2040278,GH,false
443,20070303,074500,pm10,ADEPA - Asylum Down,111.68,µg/m³,Accra,50.0,hours,5.567833,-0.2040278,GH,false
444,20070303,082000,pm25,ADA - Asylum Down,63.56,µg/m³,Accra,49.0,hours,5.566722,-0.2077778,GH,false
445,20070303,082000,pm10,ADA - Asylum Down,123.0,µg/m³,Accra,49.0,hours,5.566722,-0.2077778,GH,false
446,20070305,064200,pm25,NMT - Nima,91.39,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
447,20070305,064200,pm10,NMT - Nima,179.07,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
448,20070305,064500,pm25,ADT - Asylum Down,72.5,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
449,20070305,064500,pm10,ADT - Asylum Down,195.36,µg/m³,Accra,48.0,hours,5.570722,-0.2120555,GH,false
450,20070305,071600,pm25,NMA - Nima,60.07,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
451,20070305,071600,pm10,NMA - Nima,152.53,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
452,20070305,071800,pm25,ADEPA - Asylum Down,55.76,µg/m³,Accra,48.0,hours,5.567833,-0.2040278,GH,false
453,20070305,071800,pm10,ADEPA - Asylum Down,148.01,µg/m³,Accra,48.0,hours,5.567833,-0.2040278,GH,false
454,20070305,084000,pm10,ADA - Asylum Down,161.78,µg/m³,Accra,48.0,hours,5.566722,-0.2077778,GH,false
455,20070305,084000,pm25,ADA - Asylum Down,58.05,µg/m³,Accra,48.0,hours,5.566722,-0.2077778,GH,false
456,20070307,060600,pm25,ADT - Asylum Down,96.19,µg/m³,Accra,47.0,hours,5.570722,-0.2120555,GH,false
457,20070307,060600,pm10,ADT - Asylum Down,263.39,µg/m³,Accra,47.0,hours,5.570722,-0.2120555,GH,false
458,20070307,061000,pm25,NMT - Nima,116.7,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
459,20070307,061000,pm10,NMT - Nima,228.81,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
460,20070307,070100,pm25,ADEPA - Asylum Down,74.13,µg/m³,Accra,48.0,hours,5.567833,-0.2040278,GH,false
461,20070307,070100,pm10,ADEPA - Asylum Down,200.2,µg/m³,Accra,48.0,hours,5.567833,-0.2040278,GH,false
462,20070307,064000,pm25,NMA - Nima,76.34,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
463,20070307,064000,pm10,NMA - Nima,196.58,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
464,20070307,063700,pm25,ADA - Asylum Down,79.08,µg/m³,Accra,46.0,hours,5.566722,-0.2077778,GH,false
